id,original_title,popularity,release_date,title,vote_average,vote_count,month,day_of_week
465109,The Week Of,8.669,2018-04-27,The Week Of,5.1,344,4,Friday
550134,Attrition,8.661,2018-09-24,Attrition,5.0,13,9,Monday
448916,2036 Origin Unknown,8.644,2018-01-01,2036 Origin Unknown,4.9,80,1,Monday
416494,Status Update,8.641,2018-02-09,Status Update,6.7,115,2,Friday
301804,Before I Wake,8.631,2018-01-05,Before I Wake,6.4,941,1,Friday
548928,The Marine 6: Close Quarters,8.597000000000001,2018-11-13,The Marine 6: Close Quarters,6.0,17,11,Tuesday
199928,The Outsider,8.582,2018-03-09,The Outsider,6.1,243,3,Friday
220882,London Fields,8.557,2018-10-26,London Fields,5.3,59,10,Friday
550148,Into the Dark: The Body,8.519,2018-09-21,Into the Dark: The Body,5.7,19,9,Friday
415010,Les affamés,8.48,2017-09-23,Ravenous,5.4,123,9,Saturday
430447,メアリと魔女の花,8.478,2018-01-17,Mary and the Witch's Flower,7.1,336,1,Wednesday
398177,Just Getting Started,8.459,2017-12-08,Just Getting Started,4.9,94,12,Friday
458005,Zoe,8.447000000000001,2018-04-21,Zoe,6.0,165,4,Saturday
524288,Period. End of Sentence.,8.437999999999999,2018-04-05,Period. End of Sentence.,8.1,111,4,Thursday
506407,Social Animals,8.402999999999999,2018-06-01,Social Animals,6.3,33,6,Friday
451480,The Guernsey Literary & Potato Peel Pie Society,8.402000000000001,2018-08-10,The Guernsey Literary & Potato Peel Pie Society,7.7,594,8,Friday
486606,Warfighter,8.388,2018-06-06,Warfighter,4.3,3,6,Wednesday
449749,The Leisure Seeker,8.373,2018-03-09,The Leisure Seeker,7.3,236,3,Friday
489471,The Dawn Wall,8.368,2018-03-11,The Dawn Wall,8.3,68,3,Sunday
470918,Beast,8.368,2018-05-11,Beast,6.9,87,5,Friday
470401,Abducted in Plain Sight,8.366,2017-05-26,Abducted in Plain Sight,6.3,122,5,Friday
432165,Nameja gredzens,8.347000000000001,2018-09-14,The Pagan King,6.3,16,9,Friday
536115,GODZILLA -星を喰う者-,8.332,2018-11-03,Godzilla: The Planet Eater,5.4,54,11,Saturday
391714,On Chesil Beach,8.32,2018-05-18,On Chesil Beach,6.2,94,5,Friday
499088,Maya the Bee: The Honey Games,8.287,2018-04-27,Maya the Bee: The Honey Games,7.0,18,4,Friday
538604,The After Party,8.226,2018-08-24,The After Party,6.4,99,8,Friday
467867,Paterno,8.226,2018-04-07,Paterno,6.3,64,4,Saturday
513180,Witness Unprotected,8.222999999999999,2018-02-13,Witness Unprotected,4.2,5,2,Tuesday
451563,Happy Anniversary,8.216000000000001,2018-03-30,Happy Anniversary,5.9,134,3,Friday
373449,2.0,8.211,2018-11-29,2.0,6.3,37,11,Thursday
454650,Beast of Burden,8.203,2018-02-23,Beast of Burden,4.1,33,2,Friday
513223,Perdida,8.201,2018-08-09,Perdida,6.3,89,8,Thursday
401371,Mute,8.18,2018-02-23,Mute,5.6,517,2,Friday
463322,The Dark,8.173,2018-04-21,The Dark,6.4,49,4,Saturday
504603,Le monde est à toi,8.169,2018-09-22,The World Is Yours,7.0,184,9,Saturday
420426,Bleach,8.16,2018-09-14,Bleach,6.6,239,9,Friday
462883,Woody Woodpecker,8.142999999999999,2018-02-06,Woody Woodpecker,5.9,148,2,Tuesday
501630,Summer '03,8.141,2018-09-28,Summer '03,5.9,40,9,Friday
11602,Såsom i en spegel,8.131,2018-11-20,Through a Glass Darkly,7.9,177,11,Tuesday
418098,Jugend ohne Gott,8.113999999999999,2018-02-11,Godless Youth,6.2,55,2,Sunday
529649,The Row,8.113,2018-07-27,The Row,4.5,16,7,Friday
521720,Avengers Grimm: Time Wars,8.062000000000001,2018-05-01,Avengers Grimm: Time Wars,3.7,20,5,Tuesday
505579,Bent,8.057,2018-03-09,Bent,5.4,48,3,Friday
458969,Monster Party,8.027999999999999,2018-11-02,Monster Party,5.5,38,11,Friday
419635,Kodachrome,8.025,2018-04-20,Kodachrome,6.7,129,4,Friday
520777,Behind the Curve,8.005,2018-11-15,Behind the Curve,6.1,84,11,Thursday
458342,Private Life,7.992000000000001,2018-10-05,Private Life,6.9,92,10,Friday
434392,The Rake,7.962999999999999,2018-06-05,The Rake,4.8,10,6,Tuesday
478100,La Femme la plus assassinée du monde,7.956,2018-09-07,The Most Assassinated Woman in the World,5.4,27,9,Friday
561974,점박이 한반도의 공룡 2: 새로운 낙원,7.941,2018-12-31,Dino King 3D: Journey to Fire Mountain,10.0,3,12,Monday
489939,Daphne & Velma,7.935,2018-04-29,Daphne & Velma,4.8,51,4,Sunday
518045,Ali Wong: Hard Knock Wife,7.931,2018-05-13,Ali Wong: Hard Knock Wife,6.9,37,5,Sunday
529790,Pachamama,7.931,2018-10-20,Pachamama,5.8,7,10,Saturday
482712,L'Apparition,7.912999999999999,2018-09-07,The Apparition,6.4,63,9,Friday
502143,The Breaker Upperers,7.906000000000001,2018-03-10,The Breaker Upperers,5.1,103,3,Saturday
519255,Bel Canto,7.905,2018-09-14,Bel Canto,4.8,30,9,Friday
535358,Ellen DeGeneres: Relatable,7.904,2018-12-18,Ellen DeGeneres: Relatable,6.9,82,12,Tuesday
425148,Show Dogs,7.904,2018-05-18,Show Dogs,5.9,92,5,Friday
446695,An Evening with Beverly Luff Linn,7.903,2018-10-19,An Evening with Beverly Luff Linn,6.0,29,10,Friday
489934,Monsters and Men,7.903,2018-09-28,Monsters and Men,5.6,15,9,Friday
431072,Step Sisters,7.897,2018-01-19,Step Sisters,6.4,285,1,Friday
478528,Beyond The Sky,7.892,2018-09-21,Beyond The Sky,5.1,31,9,Friday
436373,Primal Rage,7.888999999999999,2018-02-27,Primal Rage,5.3,50,2,Tuesday
392982,Marshall,7.879,2017-10-13,Marshall,7.3,257,10,Friday
520596,The Oath,7.867000000000001,2018-10-12,The Oath,5.8,31,10,Friday
490005,Never Goin' Back,7.8629999999999995,2018-08-03,Never Goin' Back,6.4,33,8,Friday
468219,Dead in a Week (Or Your Money Back),7.855,2018-11-30,Dead in a Week (Or Your Money Back),6.2,99,11,Friday
496327,सुई धागा,7.836,2018-09-28,Sui Dhaaga - Made in India,6.9,26,9,Friday
452970,劇場版 マジンガーZ ／ INFINITY,7.836,2018-02-11,Mazinger Z: Infinity,5.8,90,2,Sunday
338768,Please Stand By,7.832000000000001,2018-01-26,Please Stand By,6.8,174,1,Friday
461928,Anna and the Apocalypse,7.825,2018-11-30,Anna and the Apocalypse,6.3,54,11,Friday
42602,En passion,7.824,2018-11-20,The Passion of Anna,7.5,60,11,Tuesday
530154,Lust Stories,7.811,2018-06-15,Lust Stories,6.6,46,6,Friday
508933,Ricky Gervais: Humanity,7.81,2018-03-13,Ricky Gervais: Humanity,8.0,126,3,Tuesday
446663,Andre the Giant,7.809,2018-04-10,Andre the Giant,7.1,54,4,Tuesday
489985,Minding the Gap,7.803,2018-01-21,Minding the Gap,7.9,51,1,Sunday
515114,Honey: Rise Up and Dance,7.796,2018-04-03,Honey: Rise Up and Dance,6.4,33,4,Tuesday
492621,The Midnight Man,7.794,2018-01-19,The Midnight Man,5.1,170,1,Friday
432579,Corbin Nash,7.79,2018-04-20,Corbin Nash,5.3,33,4,Friday
500921,Between Worlds,7.775,2018-12-21,Between Worlds,3.7,34,12,Friday
456086,Support the Girls,7.774,2018-08-24,Support the Girls,6.1,53,8,Friday
517596,Adam Sandler: 100% Fresh,7.767,2018-10-23,Adam Sandler: 100% Fresh,7.3,45,10,Tuesday
564147,ಕೆಜಿಎಫ್ ಅಧ್ಯಾಯ ೧,7.7589999999999995,2018-12-20,K.G.F: Chapter 1,7.1,25,12,Thursday
383585,The Yellow Birds,7.757000000000001,2018-06-15,The Yellow Birds,6.2,50,6,Friday
505063,Await Further Instructions,7.732,2018-10-05,Await Further Instructions,5.4,68,10,Friday
487850,寝ても覚めても,7.729,2018-10-06,Asako I & II,7.1,30,10,Saturday
523818,The Cold Blue,7.724,2018-05-23,The Cold Blue,8.0,2,5,Wednesday
454312,Tyrel,7.7139999999999995,2018-12-05,Tyrel,6.3,8,12,Wednesday
531647,22 Chaser,7.707000000000001,2018-10-19,22 Chaser,6.8,6,10,Friday
499319,Duck Butter,7.699,2018-04-27,Duck Butter,5.6,75,4,Friday
531736,Les goûts et les couleurs,7.689,2018-06-24,"To Each, Her Own",5.0,106,6,Sunday
450322,The Man Who Invented Christmas,7.687,2017-11-22,The Man Who Invented Christmas,6.6,323,11,Wednesday
491633,Marvel Rising: Secret Warriors,7.683,2018-09-30,Marvel Rising: Secret Warriors,6.1,16,9,Sunday
528998,Affairs of State,7.664,2018-06-15,Affairs of State,5.0,8,6,Friday
520466,Lake Placid: Legacy,7.662999999999999,2018-05-28,Lake Placid: Legacy,4.2,41,5,Monday
494407,劇場版ポケットモンスター みんなの物語,7.662000000000001,2018-07-31,Pokémon the Movie: The Power of Us,6.5,33,7,Tuesday
457955,La nuit a dévoré le monde,7.652,2018-07-13,The Night Eats the World,5.6,155,7,Friday
412302,Gemini,7.62,2018-03-30,Gemini,5.6,59,3,Friday
333357,Stephanie,7.6160000000000005,2017-04-27,Stephanie,5.6,87,4,Thursday
519253,Rimetti a noi i nostri debiti,7.608,2018-05-04,Forgive Us Our Debts,6.2,173,5,Friday
486753,Not Cinderella's Type,7.558,2018-02-20,Not Cinderella's Type,6.9,27,2,Tuesday
502166,Take Your Pills,7.551,2018-03-09,Take Your Pills,6.9,70,3,Friday
513324,Higher Power,7.544,2018-05-11,Higher Power,4.9,43,5,Friday
481375,Malevolent,7.542999999999999,2018-10-05,Malevolent,5.0,236,10,Friday
529982,Asher,7.523,2018-12-07,Asher,6.3,29,12,Friday
517686,The Russian Five,7.492999999999999,2018-04-11,The Russian Five,10.0,1,4,Wednesday
473920,S.M.A.R.T. Chase,7.492999999999999,2018-08-31,S.M.A.R.T. Chase,5.1,43,8,Friday
504056,大師兄,7.487,2018-08-31,Big Brother,7.8,12,8,Friday
426338,La llamada,7.471,2018-01-09,Holy Camp!,7.0,209,1,Tuesday
538858,तुम्बाड,7.47,2018-09-21,Tumbbad,7.6,42,9,Friday
347111,Scorched Earth,7.468999999999999,2018-02-02,Scorched Earth,5.5,44,2,Friday
503517,In the Cloud,7.4670000000000005,2018-02-08,In the Cloud,4.5,10,2,Thursday
503420,Relentless,7.457000000000001,2018-02-06,Relentless,5.5,6,2,Tuesday
426284,無限の住人,7.4510000000000005,2017-11-03,Blade of the Immortal,6.5,194,11,Friday
448565,The Child in Time,7.4510000000000005,2018-04-10,The Child in Time,5.9,96,4,Tuesday
508648,Battle Drone,7.425,2018-03-01,Battle Drone,5.1,20,3,Thursday
523931,Megalodon,7.422999999999999,2018-10-26,Megalodon,5.8,86,10,Friday
422615,The Clapper,7.405,2018-01-26,The Clapper,5.0,104,1,Friday
514759,Gone Are the Days,7.37,2018-03-16,Gone Are the Days,6.4,15,3,Friday
460071,Lizzie,7.361000000000001,2018-09-14,Lizzie,5.7,60,9,Friday
447682,Boundaries,7.357,2018-06-22,Boundaries,6.3,14,6,Friday
513427,King Lear,7.334,2018-09-27,King Lear,6.0,23,9,Thursday
463158,My Dinner with Hervé,7.33,2018-10-20,My Dinner with Hervé,6.5,41,10,Saturday
370187,Frat Pack,7.321000000000001,2018-06-19,Frat Pack,5.0,4,6,Tuesday
345923,All I See Is You,7.312,2017-10-27,All I See Is You,4.9,311,10,Friday
311307,The Legacy of a Whitetail Deer Hunter,7.3,2018-03-10,The Legacy of a Whitetail Deer Hunter,5.3,48,3,Saturday
467915,The Delinquent Season,7.297999999999999,2018-11-09,The Delinquent Season,7.1,14,11,Friday
497327,Asylum of Fear,7.295,2018-01-09,Asylum of Fear,5.0,11,1,Tuesday
341735,The Seagull,7.287000000000001,2018-05-11,The Seagull,5.8,25,5,Friday
511343,Tomb Invader,7.281000000000001,2018-03-09,Tomb Invader,4.1,22,3,Friday
412000,Small Town Crime,7.272,2018-01-19,Small Town Crime,6.6,97,1,Friday
546391,The Dawnseeker,7.271,2018-08-16,The Dawnseeker,4.2,9,8,Thursday
496212,No dormirás,7.249,2018-04-19,You Shall Not Sleep,5.1,58,4,Thursday
426618,Where Hands Touch,7.244,2018-09-14,Where Hands Touch,7.8,43,9,Friday
434596,An Actor Prepares,7.244,2018-08-31,An Actor Prepares,6.5,10,8,Friday
504982,The Jurassic Games,7.244,2018-05-21,The Jurassic Games,4.1,37,5,Monday
429195,Dark River,7.242999999999999,2018-06-29,Dark River,6.0,31,6,Friday
415401,The Party,7.233,2018-02-16,The Party,6.4,229,2,Friday
504997,Lego DC Comics Super Heroes: The Flash,7.207999999999999,2018-02-13,Lego DC Comics Super Heroes: The Flash,6.6,46,2,Tuesday
524738,Sebelum Iblis Menjemput,7.18,2018-09-23,May the Devil Take You,6.1,29,9,Sunday
446827,Prodigy,7.178,2017-03-04,Prodigy,6.7,43,3,Saturday
419472,The Polka King,7.165,2017-01-22,The Polka King,5.6,125,1,Sunday
426030,Finding Your Feet,7.1610000000000005,2018-03-30,Finding Your Feet,7.2,64,3,Friday
444149,Hellraiser: Judgment,7.125,2018-02-13,Hellraiser: Judgment,4.6,70,2,Tuesday
502122,First Match,7.122999999999999,2018-03-12,First Match,6.1,75,3,Monday
390059,Permission,7.122000000000001,2018-02-09,Permission,4.8,69,2,Friday
526295,Another Soul,7.119,2018-05-25,Another Soul,4.8,9,5,Friday
472338,Victor Crowley,7.117999999999999,2017-08-22,Victor Crowley,5.7,44,8,Tuesday
399725,Ideal Home,7.109,2018-06-29,Ideal Home,6.6,69,6,Friday
414018,Damsel,7.086,2018-06-22,Damsel,4.8,31,6,Friday
529531,Hannah Gadsby: Nanette,7.07,2018-06-19,Hannah Gadsby: Nanette,8.4,112,6,Tuesday
463022,The Super,7.042000000000001,2018-10-19,The Super,5.5,51,10,Friday
371003,Kill Game,7.041,2018-01-19,Kill Game,4.8,15,1,Friday
438259,Journey's End,7.039,2018-03-16,Journey's End,6.3,91,3,Friday
427214,The Happy Prince,7.031000000000001,2018-10-05,The Happy Prince,6.8,70,10,Friday
510258,End Game,7.03,2018-01-21,End Game,7.5,33,1,Sunday
520370,The American Meme,7.018,2018-04-27,The American Meme,6.1,40,4,Friday
354083,Sharon 1.2.3.,7.013,2018-09-21,Sharon 1.2.3.,4.1,6,9,Friday
457243,The Long Dumb Road,6.995,2018-11-09,The Long Dumb Road,5.8,19,11,Friday
510095,Baja,6.975,2018-04-01,Baja,6.5,5,4,Sunday
345934,Air Strike,6.971,2018-10-26,Air Strike,3.9,56,10,Friday
522882,Hover,6.966,2018-06-30,Hover,4.9,9,6,Saturday
524788,The Appearance,6.965,2018-06-27,The Appearance,5.3,15,6,Wednesday
452731,The Land of Steady Habits,6.962000000000001,2018-09-14,The Land of Steady Habits,5.6,64,9,Friday
502422,Thunder Road,6.96,2018-03-12,Thunder Road,7.0,82,3,Monday
443849,Winter Ridge,6.952999999999999,2018-09-18,Winter Ridge,5.6,10,9,Tuesday
539619,Edge of Fear,6.949,2018-08-01,Edge of Fear,5.0,27,8,Wednesday
348389,Stratton,6.945,2018-01-05,Stratton,4.9,124,1,Friday
416160,The Vault,6.945,2017-09-01,The Vault,4.7,187,9,Friday
451877,I Think We're Alone Now,6.933,2018-09-14,I Think We're Alone Now,6.1,78,9,Friday
521509,Extremity,6.928999999999999,2018-09-17,Extremity,5.4,11,9,Monday
414063,Le Fidèle,6.9270000000000005,2017-10-21,Racer and the Jailbird,6.2,84,10,Saturday
587928,Violentia,6.91,2018-04-28,Violentia,5.3,4,4,Saturday
444431,פוֹקְסטְרוֹט,6.902,2018-03-02,Foxtrot,7.2,75,3,Friday
550172,High Voltage,6.898,2018-10-19,High Voltage,4.6,6,10,Friday
496076,शून्य,6.888999999999999,2018-12-21,Zero,5.4,30,12,Friday
493100,Robin Williams: Come Inside My Mind,6.864,2018-01-19,Robin Williams: Come Inside My Mind,8.0,58,1,Friday
491132,Before Someone Gets Hurt,6.848,2018-07-01,Before Someone Gets Hurt,4.2,9,7,Sunday
522921,超时空同居,6.84,2018-05-17,How Long Will I Love U,7.4,11,5,Thursday
480465,Wunderland,6.834,2018-02-19,Wunderland,4.3,10,2,Monday
396321,Puppet Master: The Littlest Reich,6.827000000000001,2018-08-17,Puppet Master: The Littlest Reich,5.7,41,8,Friday
492994,The Cleaners,6.825,2018-01-19,The Cleaners,7.4,20,1,Friday
416186,Le Redoutable,6.8229999999999995,2018-04-20,Godard Mon Amour,6.8,160,4,Friday
516321,The Assassin's Code,6.817,2018-05-11,The Assassin's Code,5.2,13,5,Friday
517991,공작,6.794,2018-08-17,The Spy Gone North,7.3,33,8,Friday
531949,Father of the Year,6.794,2018-07-20,Father of the Year,5.3,235,7,Friday
474104,Demon House,6.778,2018-03-16,Demon House,5.4,48,3,Friday
558095,All Is True,6.777,2018-12-21,All Is True,6.3,8,12,Friday
535280,Dracula in Love,6.772,2018-07-11,Dracula in Love,5.0,7,7,Wednesday
396373,Woman Walks Ahead,6.77,2018-04-25,Woman Walks Ahead,6.7,52,4,Wednesday
414187,Josie,6.768,2018-03-16,Josie,5.2,21,3,Friday
345935,Half Magic,6.768,2018-02-23,Half Magic,5.2,16,2,Friday
467240,Burning Shadow,6.766,2018-08-07,Burning Shadow,6.7,8,8,Tuesday
548754,River Runs Red,6.745,2018-11-09,River Runs Red,4.6,17,11,Friday
531384,無雙,6.744,2018-10-31,Project Gutenberg,6.8,13,10,Wednesday
552660,No Escape Room,6.742000000000001,2018-10-06,No Escape Room,6.1,30,10,Saturday
365995,Inside,6.727,2018-01-12,Inside,4.7,88,1,Friday
531145,Boarding School,6.715,2018-08-31,Boarding School,6.2,59,8,Friday
442811,La enfermedad del domingo,6.687,2018-04-19,Sunday's Illness,6.8,43,4,Thursday
546728,Auntie Edna,6.682,2018-10-23,Auntie Edna,7.4,27,10,Tuesday
502970,The Wedding Do Over,6.662000000000001,2018-02-03,The Wedding Do Over,5.1,7,2,Saturday
499556,大象席地而坐,6.645,2018-03-08,An Elephant Sitting Still,8.6,28,3,Thursday
480007,Mata Batin,6.64,2018-09-28,The 3rd Eye,5.5,26,9,Friday
474444,Les garçons sauvages,6.638999999999999,2018-08-24,The Wild Boys,6.7,54,8,Friday
497984,捉妖记2,6.6370000000000005,2018-02-14,Monster Hunt 2,6.3,14,2,Wednesday
507892,Devil's Tree: Rooted Evil,6.6370000000000005,2018-02-27,Devil's Tree: Rooted Evil,5.9,14,2,Tuesday
489994,Shirkers,6.632999999999999,2018-01-21,Shirkers,7.5,36,1,Sunday
324538,Damascus Cover,6.624,2018-07-20,Damascus Cover,5.5,24,7,Friday
561546,Nazi Overlord,6.611000000000001,2018-11-13,Nazi Overlord,3.0,8,11,Tuesday
490039,Benzinho,6.608,2018-01-18,Loveling,8.0,25,1,Thursday
524789,The Devil's Doorway,6.601,2018-07-13,The Devil's Doorway,4.9,50,7,Friday
532030,Dead Sexy,6.597,2018-01-07,Dead Sexy,2.0,4,1,Sunday
523519,Anonymous 616,6.581,2018-04-17,Anonymous 616,4.8,12,4,Tuesday
525460,Welcome Home,6.565,2018-11-16,Welcome Home,5.5,62,11,Friday
397852,Rendel,6.556,2018-01-30,Rendel,4.7,60,1,Tuesday
489430,Aterrados,6.553,2018-09-21,Terrified,6.4,111,9,Friday
539498,Alien Siege,6.545,2018-07-31,Alien Siege,3.7,9,7,Tuesday
435557,The Party's Just Beginning,6.539,2018-12-07,The Party's Just Beginning,6.9,18,12,Friday
552858,Blood Brother,6.537000000000001,2018-11-30,Blood Brother,6.7,15,11,Friday
409056,Along Came the Devil,6.52,2018-08-10,Along Came the Devil,4.9,16,8,Friday
372782,追捕,6.504,2018-05-04,Manhunt,5.2,40,5,Friday
429070,Les Fantômes d'Ismaël,6.5,2018-03-23,Ismael's Ghosts,5.7,82,3,Friday
461337,Separated At Birth,6.483,2018-02-09,Separated At Birth,5.5,14,2,Friday
408873,Kings,6.477,2018-04-27,Kings,6.1,64,4,Friday
469715,Snake Outta Compton,6.465,2018-04-23,Snake Outta Compton,3.4,11,4,Monday
505904,Freaky Friday,6.454,2018-08-10,Freaky Friday,5.4,36,8,Friday
492258,Cocaine Godmother,6.439,2018-01-20,Cocaine Godmother,6.7,30,1,Saturday
468210,Sweet Country,6.435,2018-04-06,Sweet Country,6.8,67,4,Friday
434520,The Ninth Passenger,6.4,2018-07-18,The Ninth Passenger,4.5,11,7,Wednesday
531208,Triassic World,6.396,2018-06-19,Triassic World,5.2,6,6,Tuesday
550023,Christmas at the Palace,6.391,2018-11-22,Christmas at the Palace,6.6,10,11,Thursday
502426,Furlough,6.382999999999999,2018-03-16,Furlough,5.6,26,3,Friday
542202,Don't Go,6.377999999999999,2018-10-26,Don't Go,5.8,12,10,Friday
352548,5th Passenger,6.371,2018-05-30,5th Passenger,4.9,16,5,Wednesday
505205,Pope Francis: A Man of His Word,6.367000000000001,2018-05-18,Pope Francis: A Man of His Word,7.3,24,5,Friday
499722,Amoureux de ma femme,6.359,2018-04-30,The Other Woman,4.9,60,4,Monday
468735,Madeline's Madeline,6.358,2018-08-10,Madeline's Madeline,6.6,27,8,Friday
513224,The Executioners,6.355,2018-03-27,The Executioners,5.0,11,3,Tuesday
551554,American Nightmares,6.337000000000001,2018-10-11,American Nightmares,4.6,7,10,Thursday
504969,Fauve,6.331,2018-01-18,Fauve,7.8,55,1,Thursday
516784,The Toybox,6.33,2018-09-14,The Toybox,4.4,22,9,Friday
447957,Vengeance,6.327000000000001,2018-08-04,I am Vengeance,5.0,8,8,Saturday
537943,Malevolence 3: Killer,6.325,2018-10-11,Malevolence 3: Killer,6.6,6,10,Thursday
241863,神さまの言うとおり,6.292000000000001,2018-05-05,As the Gods Will,7.0,93,5,Saturday
519956,The Last Witness,6.284,2018-05-29,The Last Witness,6.5,29,5,Tuesday
535340,Iliza Shlesinger: Elder Millennial,6.282,2018-07-24,Iliza Shlesinger: Elder Millennial,7.3,32,7,Tuesday
502220,1985,6.278,2018-10-26,1985,6.5,10,10,Friday
511791,Mercury 13,6.273,2018-04-08,Mercury 13,6.8,13,4,Sunday
521926,Welcome to Curiosity,6.271,2018-08-17,Welcome to Curiosity,6.0,11,8,Friday
548064,You Might Be the Killer,6.263,2018-09-21,You Might Be the Killer,6.2,27,9,Friday
430011,Supercon,6.252999999999999,2018-04-27,Supercon,4.8,13,4,Friday
518764,动物世界,6.252000000000001,2018-06-13,Animal World,6.9,34,6,Wednesday
451919,What They Had,6.252000000000001,2018-10-19,What They Had,6.8,23,10,Friday
471310,White Orchid,6.249,2018-02-01,White Orchid,6.0,9,2,Thursday
503751,The Ranger,6.247000000000001,2018-03-12,The Ranger,4.9,24,3,Monday
345921,Headgame,6.246,2018-02-20,Headgame,4.6,19,2,Tuesday
533527,Ouija Seance: The Final Game,6.233,2018-07-03,Ouija Seance: The Final Game,4.1,11,7,Tuesday
507256,Whitney,6.218,2018-07-06,Whitney,7.9,79,7,Friday
489996,Clara's Ghost,6.2139999999999995,2018-12-06,Clara's Ghost,7.0,4,12,Thursday
345317,Final Portrait,6.212000000000001,2018-03-09,Final Portrait,6.1,74,3,Friday
497864,The New Romantic,6.202999999999999,2018-11-09,The New Romantic,6.5,43,11,Friday
396622,Andover,6.202000000000001,2018-05-04,Andover,5.7,16,5,Friday
431819,打ち上げ花火、下から見るか？横から見るか？,6.2010000000000005,2018-07-04,"Fireworks, Should We See It from the Side or the Bottom?",5.7,73,7,Wednesday
540970,Collider,6.2,2018-08-07,Collider,3.3,6,8,Tuesday
513285,Trouble Is My Business,6.196000000000001,2018-04-03,Trouble Is My Business,7.8,6,4,Tuesday
430446,Come Sunday,6.187,2018-01-21,Come Sunday,6.2,21,1,Sunday
519337,Tempus Tormentum,6.18,2018-04-17,Tempus Tormentum,5.2,9,4,Tuesday
391912,Rosy,6.175,2018-07-17,Rosy,5.4,14,7,Tuesday
503579,Apocalypse Rising,6.156000000000001,2018-06-12,Apocalypse Rising,5.3,4,6,Tuesday
